Date,P30:credit/compress,P30:credit/mild,P30:credit/severe,P30:interest_rate/bear_steepen,P30:interest_rate/bull_flatten,P30:liquidity/stress,P90:credit/compress,P90:credit/mild,P90:credit/severe,P90:interest_rate/bear_steepen,P90:interest_rate/bull_flatten,P90:liquidity/stress
2006-04-28,0.184449,0.038988,0.027411,0.072422,0.046102,0.108465,0.457557,0.112462,0.080000,0.201911,0.132027,0.291378
2006-05-01,0.205996,0.035304,0.027411,0.073273,0.045525,0.110242,0.499426,0.102217,0.080000,0.204105,0.130451,0.295606
2006-05-02,0.203942,0.035618,0.027411,0.073685,0.045250,0.111108,0.495531,0.103094,0.080000,0.205167,0.129700,0.297660
2006-05-03,0.212673,0.034329,0.027411,0.076562,0.043427,0.117210,0.511949,0.099492,0.080000,0.212550,0.124705,0.312026
2006-05-04,0.217518,0.033663,0.027411,0.072168,0.046277,0.107936,0.520904,0.097628,0.080000,0.201255,0.132505,0.290116
2006-05-05,0.211695,0.034468,0.027411,0.070240,0.047652,0.103955,0.510128,0.099880,0.080000,0.196266,0.136252,0.280568
2006-05-08,0.218746,0.033500,0.027411,0.063913,0.052819,0.091250,0.523156,0.097170,0.080000,0.179746,0.150236,0.249529
2006-05-09,0.225681,0.032613,0.027411,0.066344,0.050704,0.096065,0.535741,0.094682,0.080000,0.186119,0.144530,0.261396
2006-05-10,0.232601,0.031786,0.027411,0.058261,0.058507,0.080370,0.548077,0.092360,0.080000,0.164797,0.165452,0.222251
2006-05-11,0.240325,0.030926,0.027411,0.064690,0.052124,0.092779,0.561587,0.089939,0.080000,0.181786,0.148364,0.253312
2006-05-12,0.240696,0.030886,0.027411,0.072044,0.046363,0.107680,0.562230,0.089826,0.080000,0.200935,0.132739,0.289502
2006-05-15,0.227781,0.032356,0.027411,0.067541,0.049725,0.098466,0.539509,0.093961,0.080000,0.189245,0.141880,0.267266
2006-05-16,0.187713,0.038369,0.027411,0.063281,0.053399,0.090011,0.464044,0.110748,0.080000,0.178083,0.151796,0.246455
2006-05-17,0.161519,0.044116,0.027411,0.075415,0.044135,0.114763,0.410506,0.126595,0.080000,0.209611,0.126648,0.306288
2006-05-18,0.135848,0.052166,0.027411,0.063471,0.053223,0.090383,0.354688,0.148477,0.080000,0.178583,0.151323,0.247380
2006-05-19,0.137101,0.051696,0.027411,0.053439,0.064440,0.071439,0.357491,0.147208,0.080000,0.151903,0.181129,0.199372
2006-05-22,0.125312,0.056541,0.027411,0.055525,0.061731,0.075263,0.330795,0.160214,0.080000,0.157496,0.173995,0.209221
2006-05-23,0.129460,0.054725,0.027411,0.055714,0.061496,0.075612,0.340269,0.155354,0.080000,0.158002,0.173376,0.210117
2006-05-24,0.109170,0.065095,0.027411,0.053928,0.063784,0.072329,0.293056,0.182848,0.080000,0.153215,0.179406,0.201671
2006-05-25,0.115649,0.061341,0.027411,0.054090,0.063569,0.072625,0.308369,0.172966,0.080000,0.153650,0.178842,0.202435
2006-05-26,0.116668,0.060793,0.027411,0.056249,0.060843,0.076605,0.310759,0.171515,0.080000,0.159434,0.171647,0.212660
2006-05-30,0.118640,0.059762,0.027411,0.056572,0.060455,0.077205,0.315365,0.168784,0.080000,0.160296,0.170622,0.214194
2006-05-31,0.104845,0.067892,0.027411,0.052749,0.065389,0.070188,0.282710,0.190160,0.080000,0.150046,0.183621,0.196130
2006-06-01,0.103122,0.069080,0.027411,0.051004,0.067921,0.067053,0.278560,0.193253,0.080000,0.145341,0.190237,0.187973
2006-06-02,0.083915,0.086143,0.027411,0.053105,0.064896,0.070833,0.231211,0.236805,0.080000,0.151005,0.182326,0.197802
2006-06-05,0.086743,0.083086,0.027411,0.044194,0.080022,0.055233,0.238310,0.229121,0.080000,0.126809,0.221368,0.156715
2006-06-06,0.081407,0.089059,0.027411,0.042698,0.083282,0.052726,0.224879,0.244088,0.080000,0.122702,0.229617,0.149984
2006-06-07,0.083205,0.086948,0.027411,0.039717,0.090635,0.047831,0.229422,0.238820,0.080000,0.114482,0.248007,0.136739
2006-06-08,0.079484,0.101886,0.027411,0.038377,0.094380,0.045674,0.220000,0.275573,0.080000,0.110770,0.257258,0.130860
2006-06-09,0.079484,0.103595,0.027411,0.035730,0.102763,0.041495,0.220000,0.279701,0.080000,0.103406,0.277693,0.119391
2006-06-12,0.079484,0.101161,0.027411,0.035875,0.102268,0.041720,0.220000,0.273818,0.080000,0.103809,0.276497,0.120011
2006-06-13,0.079484,0.124441,0.027411,0.033409,0.111431,0.037922,0.220000,0.328794,0.080000,0.096917,0.298427,0.109508
2006-06-14,0.079484,0.138912,0.027411,0.032345,0.115912,0.036314,0.220000,0.361527,0.080000,0.093931,0.308986,0.105032
2006-06-15,0.079484,0.119654,0.027411,0.035046,0.105176,0.040433,0.220000,0.317724,0.080000,0.101496,0.283505,0.116460
2006-06-16,0.079484,0.114785,0.027411,0.036539,0.100050,0.042760,0.220000,0.306340,0.080000,0.105659,0.271121,0.122872
2006-06-19,0.079484,0.125864,0.027411,0.034022,0.109004,0.038857,0.220000,0.332062,0.080000,0.098634,0.292662,0.112101
2006-06-20,0.079484,0.131710,0.027411,0.035505,0.103545,0.041145,0.220000,0.345373,0.080000,0.102778,0.279579,0.118425
2006-06-21,0.079484,0.144332,0.027411,0.035614,0.103166,0.041314,0.220000,0.373508,0.080000,0.103081,0.278666,0.118891
2006-06-22,0.079484,0.139882,0.027411,0.037143,0.098113,0.043712,0.220000,0.363681,0.080000,0.107342,0.266404,0.125488
2006-06-23,0.079484,0.137848,0.027411,0.035888,0.102222,0.041741,0.220000,0.359158,0.080000,0.103846,0.276386,0.120069
2006-06-26,0.079484,0.160639,0.027411,0.038889,0.092915,0.046494,0.220000,0.408647,0.080000,0.112188,0.253648,0.133098
2006-06-28,0.079484,0.156937,0.027411,0.036246,0.101014,0.042301,0.220000,0.400788,0.080000,0.104845,0.273461,0.121612
2006-06-29,0.079484,0.156106,0.027411,0.044223,0.079961,0.055282,0.220000,0.399015,0.080000,0.126889,0.221214,0.156847
2006-06-30,0.079484,0.160275,0.027411,0.040982,0.087363,0.049892,0.220000,0.407877,0.080000,0.117976,0.239860,0.142332
2006-07-03,0.079484,0.154324,0.027411,0.039507,0.091205,0.047490,0.220000,0.395199,0.080000,0.113899,0.249418,0.135811
2006-07-05,0.079484,0.138819,0.027411,0.041289,0.086604,0.050396,0.220000,0.361319,0.080000,0.118823,0.237961,0.143696
2006-07-06,0.079484,0.146887,0.027411,0.038208,0.094874,0.045404,0.220000,0.379103,0.080000,0.110301,0.258473,0.130122
2006-07-07,0.079484,0.150682,0.027411,0.038356,0.094441,0.045641,0.220000,0.387353,0.080000,0.110712,0.257409,0.130768
2006-07-10,0.079484,0.142897,0.027411,0.036950,0.098723,0.043407,0.220000,0.370350,0.080000,0.106804,0.267893,0.124651
2006-07-11,0.079484,0.148872,0.027411,0.032844,0.113770,0.037065,0.220000,0.383427,0.080000,0.095330,0.303951,0.107124
2006-07-12,0.079484,0.145702,0.027411,0.032988,0.113165,0.037283,0.220000,0.376511,0.080000,0.095735,0.302525,0.107730
2006-07-13,0.079484,0.161709,0.027411,0.037433,0.097210,0.044171,0.220000,0.410906,0.080000,0.108148,0.264198,0.126746
2006-07-14,0.079484,0.192971,0.029183,0.042506,0.083720,0.052407,0.220000,0.474386,0.085018,0.122174,0.230718,0.149125
2006-07-17,0.079484,0.185027,0.027707,0.036175,0.101252,0.042190,0.220000,0.458711,0.080839,0.104646,0.274039,0.121304
2006-07-18,0.079484,0.153166,0.027411,0.034870,0.105816,0.040160,0.220000,0.392711,0.080000,0.101004,0.285041,0.115707
2006-07-19,0.079484,0.164809,0.027411,0.034984,0.105400,0.040337,0.220000,0.417418,0.080000,0.101323,0.284044,0.116195
2006-07-20,0.079484,0.166408,0.027411,0.039744,0.090564,0.047874,0.220000,0.420757,0.080000,0.114556,0.247829,0.136857
2006-07-21,0.079484,0.160166,0.027411,0.039876,0.090213,0.048088,0.220000,0.407647,0.080000,0.114920,0.246957,0.137437
2006-07-24,0.079484,0.159228,0.027411,0.036811,0.099166,0.043189,0.220000,0.405661,0.080000,0.106419,0.268972,0.124051
2006-07-25,0.079484,0.150976,0.027411,0.038518,0.093973,0.045900,0.220000,0.387988,0.080000,0.111160,0.256255,0.131475
2006-07-26,0.079484,0.150127,0.027411,0.042037,0.084808,0.051629,0.220000,0.386151,0.080000,0.120884,0.233457,0.147029
2006-07-27,0.079484,0.144715,0.027411,0.045920,0.076564,0.058166,0.220000,0.374349,0.080000,0.131532,0.212554,0.164545
2006-07-28,0.079484,0.153308,0.027411,0.050201,0.069154,0.065625,0.220000,0.393016,0.080000,0.143169,0.193446,0.184237
2006-07-31,0.079484,0.182155,0.027411,0.050354,0.068917,0.065895,0.220000,0.452967,0.080000,0.143582,0.192829,0.184945
2006-08-01,0.079484,0.177885,0.027411,0.050497,0.068694,0.066150,0.220000,0.444354,0.080000,0.143971,0.192250,0.185613
2006-08-03,0.079484,0.169911,0.027411,0.042682,0.083318,0.052700,0.220000,0.428029,0.080000,0.122659,0.229706,0.149914
2006-08-04,0.079484,0.174406,0.027411,0.046717,0.075066,0.059535,0.220000,0.437270,0.080000,0.133706,0.208717,0.168182
2006-08-07,0.079484,0.167764,0.027411,0.041122,0.087016,0.050121,0.220000,0.423580,0.080000,0.118362,0.238991,0.142953
2006-08-08,0.079484,0.164112,0.027411,0.051355,0.067397,0.067680,0.220000,0.415958,0.080000,0.146288,0.188869,0.189608
2006-08-09,0.079484,0.163147,0.027411,0.049266,0.070648,0.063973,0.220000,0.413934,0.080000,0.140636,0.197323,0.179903
2006-08-10,0.079484,0.164823,0.027411,0.047274,0.074055,0.060496,0.220000,0.417446,0.080000,0.135222,0.206119,0.170729
2006-08-11,0.079484,0.156244,0.027411,0.049550,0.070186,0.064474,0.220000,0.399309,0.080000,0.141407,0.196127,0.181220
2006-08-14,0.079484,0.135335,0.027411,0.045487,0.077403,0.057426,0.220000,0.353537,0.080000,0.130349,0.214699,0.162575
2006-08-15,0.079484,0.141234,0.027411,0.045626,0.077133,0.057662,0.220000,0.366677,0.080000,0.130727,0.214009,0.163204
2006-08-16,0.079484,0.147411,0.027411,0.047819,0.073090,0.061442,0.220000,0.380247,0.080000,0.136707,0.203634,0.173232
2006-08-17,0.079484,0.137971,0.027411,0.043887,0.080670,0.054716,0.220000,0.359432,0.080000,0.125968,0.223011,0.155331
2006-08-18,0.079484,0.144100,0.027411,0.042133,0.084583,0.051788,0.220000,0.372999,0.080000,0.121149,0.232890,0.147458
2006-08-21,0.079484,0.148377,0.027411,0.042279,0.084242,0.052030,0.220000,0.382350,0.080000,0.121551,0.232034,0.148111
2006-08-22,0.079484,0.148097,0.027411,0.038789,0.093198,0.046333,0.220000,0.381740,0.080000,0.111911,0.254347,0.132660
2006-08-23,0.079484,0.147826,0.027411,0.038895,0.092898,0.046504,0.220000,0.381151,0.080000,0.112205,0.253605,0.133125
2006-08-24,0.079484,0.147565,0.027411,0.035672,0.102965,0.041404,0.220000,0.380582,0.080000,0.103243,0.278181,0.119140
2006-08-25,0.079484,0.149611,0.027411,0.035764,0.102648,0.041547,0.220000,0.385032,0.080000,0.103499,0.277415,0.119534
2006-08-28,0.079484,0.142298,0.027411,0.034295,0.107959,0.039275,0.220000,0.369030,0.080000,0.099396,0.290169,0.113258
2006-08-29,0.079484,0.141965,0.027411,0.034393,0.107585,0.039426,0.220000,0.368294,0.080000,0.099672,0.289277,0.113677
2006-08-30,0.079484,0.143909,0.027411,0.036109,0.101475,0.042086,0.220000,0.372577,0.080000,0.104461,0.274578,0.121018
2006-08-31,0.079484,0.160660,0.027411,0.039689,0.090712,0.047785,0.220000,0.408693,0.080000,0.114403,0.248197,0.136613
2006-09-01,0.079484,0.175783,0.027411,0.041682,0.085650,0.051044,0.220000,0.440081,0.080000,0.119908,0.235570,0.145447
2006-09-05,0.079484,0.144348,0.027411,0.045935,0.076536,0.058191,0.220000,0.373542,0.080000,0.131571,0.212484,0.164611
2006-09-06,0.079484,0.137264,0.027411,0.046043,0.076330,0.058376,0.220000,0.357854,0.080000,0.131866,0.211956,0.165103
2006-09-07,0.079484,0.139205,0.027411,0.046124,0.076175,0.058516,0.220000,0.362179,0.080000,0.132089,0.211559,0.165475
2006-09-08,0.079484,0.141227,0.027411,0.046246,0.075944,0.058725,0.220000,0.366662,0.080000,0.132422,0.210968,0.166032
2006-09-11,0.079484,0.134494,0.027411,0.044130,0.080157,0.055125,0.220000,0.351649,0.080000,0.126633,0.221710,0.156425
2006-09-12,0.079484,0.136632,0.027411,0.042093,0.084678,0.051721,0.220000,0.356441,0.080000,0.121037,0.233129,0.147276
2006-09-13,0.079484,0.132161,0.027411,0.044389,0.079615,0.055562,0.220000,0.346391,0.080000,0.127344,0.220335,0.157597
2006-09-14,0.079484,0.125761,0.027411,0.042312,0.084167,0.052084,0.220000,0.331825,0.080000,0.121640,0.231845,0.148256
2006-09-15,0.079484,0.111626,0.027411,0.036447,0.100349,0.042616,0.220000,0.298888,0.080000,0.105405,0.271849,0.122478
2006-09-18,0.079484,0.111590,0.027411,0.036604,0.099835,0.042863,0.220000,0.298802,0.080000,0.105843,0.270599,0.123157
2006-09-19,0.079484,0.136239,0.027411,0.040692,0.088091,0.049418,0.220000,0.355562,0.080000,0.117177,0.241677,0.141048
2006-09-20,0.079484,0.133750,0.027411,0.035071,0.105085,0.040472,0.220000,0.349975,0.080000,0.101567,0.283287,0.116567
2006-09-21,0.079484,0.154945,0.027411,0.038991,0.092628,0.046658,0.220000,0.396531,0.080000,0.112471,0.252939,0.133546
2006-09-22,0.079484,0.168157,0.027411,0.037197,0.097944,0.043797,0.220000,0.424396,0.080000,0.107491,0.265992,0.125721
2006-09-25,0.079484,0.173465,0.027411,0.037357,0.097443,0.044051,0.220000,0.435345,0.080000,0.107938,0.264770,0.126418
2006-09-26,0.079484,0.158810,0.027411,0.033880,0.109557,0.038640,0.220000,0.404774,0.080000,0.098236,0.293977,0.111499
2006-09-27,0.079484,0.148180,0.027411,0.039675,0.090749,0.047763,0.220000,0.381922,0.080000,0.114365,0.248288,0.136553
2006-09-28,0.079484,0.143069,0.027411,0.041849,0.085252,0.051318,0.220000,0.370729,0.080000,0.120366,0.234573,0.146189
2006-09-29,0.079484,0.138251,0.027411,0.037881,0.095846,0.044883,0.220000,0.360056,0.080000,0.109393,0.260860,0.128695
2006-10-03,0.079484,0.140411,0.027411,0.042268,0.084268,0.052012,0.220000,0.364856,0.080000,0.121520,0.232100,0.148061
2006-10-04,0.079484,0.158550,0.027411,0.047166,0.074249,0.060309,0.220000,0.404220,0.080000,0.134929,0.206617,0.170235
2006-10-05,0.079484,0.130742,0.027411,0.044805,0.078763,0.056266,0.220000,0.343181,0.080000,0.128483,0.218166,0.159480
2006-10-06,0.079484,0.114294,0.027411,0.044919,0.078533,0.056459,0.220000,0.305186,0.080000,0.128794,0.217582,0.159994
2006-10-10,0.079484,0.106806,0.027411,0.038292,0.094628,0.045538,0.220000,0.287414,0.080000,0.110534,0.257868,0.130489
2006-10-11,0.079484,0.092023,0.027411,0.038398,0.094320,0.045707,0.220000,0.251443,0.080000,0.110827,0.257110,0.130950
2006-10-12,0.080200,0.090537,0.027411,0.040694,0.088088,0.049420,0.221820,0.247763,0.080000,0.117180,0.241670,0.141053
2006-10-13,0.083778,0.086296,0.027411,0.040775,0.087882,0.049553,0.230867,0.237191,0.080000,0.117406,0.241154,0.141415
2006-10-16,0.084967,0.084978,0.027411,0.040866,0.087654,0.049701,0.233857,0.233884,0.080000,0.117655,0.240586,0.141816
2006-10-17,0.083683,0.086405,0.027411,0.043391,0.081739,0.053884,0.230626,0.237461,0.080000,0.124607,0.225719,0.153097
2006-10-18,0.084855,0.085100,0.027411,0.036657,0.099664,0.042946,0.233576,0.234191,0.080000,0.105989,0.270183,0.123384
2006-10-19,0.092746,0.077299,0.027411,0.041261,0.086672,0.050350,0.253230,0.214434,0.080000,0.118746,0.238131,0.143572
2006-10-20,0.092601,0.077429,0.027411,0.036863,0.098999,0.043271,0.252872,0.214765,0.080000,0.106564,0.268565,0.124277
2006-10-23,0.096692,0.073938,0.027411,0.039179,0.092105,0.046961,0.262932,0.205817,0.080000,0.112991,0.251646,0.134370
2006-10-24,0.095125,0.075235,0.027411,0.037042,0.098430,0.043553,0.259088,0.209150,0.080000,0.107062,0.267178,0.125051
2006-10-25,0.089553,0.080266,0.027411,0.033043,0.112936,0.037366,0.245319,0.221988,0.080000,0.095889,0.301985,0.107961
2006-10-26,0.086868,0.082956,0.027411,0.037333,0.097521,0.044012,0.238622,0.228794,0.080000,0.107869,0.264958,0.126310
2006-10-27,0.084292,0.085721,0.027411,0.037465,0.097110,0.044222,0.232161,0.235749,0.080000,0.108237,0.263956,0.126886
2006-10-31,0.079484,0.094680,0.027411,0.033569,0.110790,0.038165,0.220000,0.257996,0.080000,0.097364,0.296907,0.110181
2006-11-01,0.079484,0.096329,0.027411,0.035788,0.102562,0.041586,0.220000,0.262043,0.080000,0.103569,0.277208,0.119642
2006-11-02,0.082761,0.087460,0.027411,0.040471,0.088656,0.049057,0.228301,0.240101,0.080000,0.116566,0.243084,0.140069
2006-11-03,0.106697,0.066663,0.027411,0.034039,0.108938,0.038883,0.287153,0.186953,0.080000,0.098681,0.292505,0.112173
2006-11-06,0.104841,0.067894,0.027411,0.032283,0.116184,0.036220,0.282701,0.190167,0.080000,0.093757,0.309624,0.104773
2006-11-08,0.109237,0.065053,0.027411,0.032678,0.114472,0.036815,0.293217,0.182739,0.080000,0.094866,0.305605,0.106428
2006-11-09,0.112412,0.063156,0.027411,0.029272,0.131125,0.031773,0.300746,0.177754,0.080000,0.085270,0.344048,0.092322
2006-11-10,0.108643,0.065422,0.027411,0.027838,0.139668,0.029711,0.291801,0.183706,0.080000,0.081211,0.363206,0.086510
2006-11-13,0.122858,0.057681,0.027411,0.026481,0.148843,0.027792,0.325145,0.163253,0.080000,0.077358,0.383364,0.081081
2006-11-14,0.111519,0.063677,0.027411,0.023882,0.170254,0.024213,0.298635,0.179125,0.080000,0.069949,0.428739,0.070895
2006-11-15,0.136988,0.051738,0.027411,0.021643,0.194358,0.021236,0.357237,0.147322,0.080000,0.063535,0.477090,0.062363
2006-11-16,0.150578,0.047176,0.027411,0.021983,0.190274,0.021680,0.387128,0.134957,0.080000,0.064508,0.469099,0.063640
2006-11-17,0.123253,0.057494,0.027411,0.027796,0.139937,0.029650,0.326057,0.162755,0.080000,0.081091,0.363805,0.086339
2006-11-20,0.130734,0.054192,0.027411,0.026545,0.148382,0.027882,0.343163,0.153925,0.080000,0.077540,0.382362,0.081336
2006-11-21,0.118061,0.060061,0.027411,0.025377,0.157243,0.026256,0.314013,0.169577,0.080000,0.074216,0.401440,0.076719
2006-11-22,0.115742,0.061290,0.027411,0.025639,0.155169,0.026618,0.308589,0.172832,0.080000,0.074961,0.397010,0.077748
2006-11-24,0.113065,0.062780,0.027411,0.024587,0.163860,0.025171,0.302289,0.176765,0.080000,0.071963,0.415430,0.073630
2006-11-27,0.100841,0.070723,0.027411,0.026229,0.150677,0.027440,0.273041,0.197518,0.080000,0.076642,0.387342,0.080082
2006-11-28,0.092656,0.077380,0.027411,0.027930,0.139087,0.029842,0.253007,0.214640,0.080000,0.081472,0.361916,0.086880
2006-11-29,0.112021,0.063383,0.027411,0.026679,0.147432,0.028069,0.299823,0.178351,0.080000,0.077920,0.380292,0.081867
2006-11-30,0.087930,0.081870,0.027411,0.028391,0.136247,0.030501,0.241274,0.226051,0.080000,0.082777,0.355582,0.088741
2006-12-01,0.086225,0.083629,0.027411,0.041839,0.085276,0.051302,0.237012,0.230490,0.080000,0.120339,0.234632,0.146145
2006-12-04,0.094441,0.075816,0.027411,0.041984,0.084933,0.051542,0.257407,0.210641,0.080000,0.120738,0.233770,0.146792
2006-12-05,0.104069,0.068422,0.027411,0.047063,0.074435,0.060131,0.280842,0.191541,0.080000,0.134648,0.207096,0.169763
2006-12-06,0.126751,0.055896,0.027411,0.037842,0.095963,0.044821,0.334092,0.158490,0.080000,0.109285,0.261146,0.128526
2006-12-07,0.130744,0.054188,0.027411,0.042421,0.083914,0.052266,0.343186,0.153914,0.080000,0.121941,0.231208,0.148746
2006-12-08,0.154668,0.045977,0.027411,0.036103,0.101492,0.042078,0.395936,0.131685,0.080000,0.104447,0.274620,0.120996
2006-12-11,0.136449,0.051940,0.027411,0.030838,0.122910,0.034066,0.356031,0.147866,0.080000,0.089689,0.325267,0.098756
2006-12-12,0.126670,0.055932,0.027411,0.036505,0.100161,0.042706,0.333906,0.158586,0.080000,0.105565,0.271391,0.122726
2006-12-13,0.140629,0.050420,0.027411,0.036654,0.099675,0.042940,0.365339,0.143761,0.080000,0.105980,0.270211,0.123369
2006-12-14,0.140067,0.050618,0.027411,0.034883,0.105766,0.040181,0.364094,0.144298,0.080000,0.101042,0.284921,0.115766
2006-12-15,0.144649,0.049050,0.027411,0.035048,0.105170,0.040435,0.374203,0.140050,0.080000,0.101501,0.283491,0.116467
2006-12-18,0.141320,0.050178,0.027411,0.039189,0.092076,0.046978,0.366868,0.143108,0.080000,0.113020,0.251574,0.134416
2006-12-19,0.143753,0.049348,0.027411,0.039270,0.091853,0.047108,0.372235,0.140858,0.080000,0.113244,0.251022,0.134771
2006-12-20,0.146336,0.048500,0.027411,0.039420,0.091440,0.047350,0.377899,0.138557,0.080000,0.113660,0.250001,0.135431
2006-12-21,0.140693,0.050398,0.027411,0.039574,0.091021,0.047600,0.365480,0.143701,0.080000,0.114087,0.248962,0.136110
2006-12-26,0.170835,0.041849,0.027411,0.042022,0.084842,0.051605,0.429936,0.120367,0.080000,0.120844,0.233543,0.146963
2006-12-27,0.190711,0.037822,0.027411,0.039949,0.090019,0.048206,0.469957,0.109229,0.080000,0.115122,0.246476,0.137759
2006-12-28,0.224746,0.032729,0.027411,0.038004,0.095478,0.045079,0.534057,0.095008,0.080000,0.109735,0.259956,0.129232
2006-12-29,0.226145,0.032556,0.027411,0.040253,0.089221,0.048700,0.536576,0.094522,0.080000,0.115962,0.244492,0.139102
2007-01-03,0.169004,0.042273,0.027411,0.045142,0.078086,0.056838,0.426152,0.121533,0.080000,0.129405,0.216441,0.161006
2007-01-04,0.156026,0.045593,0.027411,0.045254,0.077863,0.057029,0.398845,0.130638,0.080000,0.129711,0.215872,0.161515
2007-01-05,0.161576,0.044101,0.027411,0.040764,0.087910,0.049535,0.410626,0.126555,0.080000,0.117375,0.241224,0.141366
2007-01-08,0.163947,0.043498,0.027411,0.038783,0.093213,0.046325,0.415612,0.124899,0.080000,0.111896,0.254384,0.132636
2007-01-09,0.172898,0.041383,0.027411,0.036923,0.098810,0.043364,0.434182,0.119083,0.080000,0.106729,0.268104,0.124533
2007-01-10,0.178744,0.040128,0.027411,0.039091,0.092348,0.046820,0.446095,0.115618,0.080000,0.112748,0.252248,0.133985
2007-01-11,0.214803,0.034032,0.027411,0.039244,0.091923,0.047067,0.515900,0.098662,0.080000,0.113173,0.251197,0.134658
2007-01-12,0.220891,0.033219,0.027411,0.041533,0.086010,0.050797,0.527073,0.096382,0.080000,0.119495,0.236474,0.144780
2007-01-16,0.223857,0.032840,0.027411,0.041742,0.085506,0.051143,0.532453,0.095320,0.080000,0.120073,0.235210,0.145715
2007-01-17,0.275239,0.027706,0.027411,0.039731,0.090600,0.047853,0.619298,0.080835,0.080000,0.114519,0.247917,0.136798
2007-01-18,0.264353,0.028607,0.027411,0.035905,0.102163,0.041768,0.601886,0.083390,0.080000,0.103894,0.276244,0.120143
2007-01-19,0.275754,0.027665,0.027411,0.034239,0.108172,0.039189,0.620110,0.080720,0.080000,0.099239,0.290678,0.113020
2007-01-22,0.275763,0.027664,0.027411,0.034410,0.107521,0.039452,0.620123,0.080718,0.080000,0.099719,0.289124,0.113749
2007-01-23,0.327118,0.024334,0.027411,0.038315,0.094561,0.045575,0.695339,0.071241,0.080000,0.110598,0.257704,0.130589
2007-01-24,0.332667,0.024045,0.027411,0.040447,0.088719,0.049016,0.702815,0.070415,0.080000,0.116498,0.243243,0.139959
2007-01-25,0.370039,0.020689,0.027411,0.042711,0.083252,0.052748,0.750000,0.060791,0.080000,0.122739,0.229539,0.150045
